Date,Close,High,Low,Open,Volume
29/08/13,4132.794434,4141.694813,4062.894622,4068.494712,8304200
30/08/13,4175.844727,4187.344712,4103.34482,4134.694877,7240600
02/09/13,4235.244629,4241.744621,4182.644598,4182.644598,5225100
03/09/13,4092.894531,4256.19461,4082.494643,4253.844515,5914100
04/09/13,4164.494629,4170.994621,4084.694683,4104.094804,5444800
05/09/13,4264.044434,4282.344704,4234.144569,4234.144569,6847800
06/09/13,4319.394043,4323.04394,4248.694432,4281.59429,6301300
10/09/13,4463.543945,4467.194331,4361.04408,4361.04408,6442600
11/09/13,4489.444336,4496.194327,4433.994213,4458.894083,7862100
12/09/13,4445.944336,4504.844161,4423.043975,4503.69426,7735200
13/09/13,4450.444336,4470.994114,4430.594264,4433.094261,6176200
16/09/13,4440.894043,4517.293845,4412.594276,4507.143956,6066700
17/09/13,4444.494141,4448.29394,4414.594278,4429.944355,4002500
18/09/13,4478.344238,4487.543933,4440.894092,4457.543973,4184200
19/09/13,4627.844238,4642.994121,4575.994206,4575.994206,7940300
20/09/13,4560.094238,4636.84414,4503.044019,4622.344158,8677200
23/09/13,4481.994141,4549.143955,4471.543959,4516.2939,5087500
24/09/13,4484.094238,4515.344197,4459.793977,4459.793977,4976400
25/09/13,4477.043945,4497.444309,4432.644101,4490.043928,5573100
26/09/13,4482.293945,4503.244113,4472.043959,4476.744148,6032600
27/09/13,4455.944336,4502.793884,4448.793955,4497.643988,4610600
30/09/13,4392.043945,4433.994085,4381.594252,4433.844183,4210300
01/10/13,4422.894043,4425.744137,4367.144117,4404.994164,4491800
03/10/13,4512.644043,4517.144037,4443.244231,4447.994225,5515500
04/10/13,4516.144043,4543.394008,4499.09426,4499.34426,5362300
07/10/13,4522.793945,4524.944333,4471.194403,4505.894065,4308400
08/10/13,4536.444336,4573.84419,4528.244151,4569.144001,5190400
09/10/13,4592.444336,4596.744135,4505.744251,4512.294048,5853400
10/10/13,4607.494141,4616.994129,4582.84427,4589.793968,4998400
11/10/13,4651.793945,4661.344226,4627.744171,4661.344226,5483900
14/10/13,4665.943848,4675.793444,4649.543479,4651.443867,4815200
15/10/13,4639.494141,4696.744068,4623.344259,4689.893979,5854300
17/10/13,4612.043945,4658.994081,4604.894052,4646.444292,5749600
18/10/13,4706.893555,4713.393546,4628.493758,4628.493758,5904300
21/10/13,4730.993652,4736.993644,4703.143592,4715.543478,6304300
22/10/13,4738.34375,4749.043443,4723.893574,4723.943867,6879200
23/10/13,4723.493652,4752.093712,4680.49371,4746.09372,6369900
24/10/13,4712.993652,4773.793375,4700.543474,4715.343747,5305600
25/10/13,4693.393555,4715.043428,4684.19386,4705.343734,4536500
28/10/13,4656.84375,4709.99358,4652.293463,4699.493594,4360300
29/10/13,4741.09375,4744.943843,4640.043592,4660.393663,5764200
30/10/13,4764.293457,4775.793442,4745.593775,4751.043475,5373000
31/10/13,4804.84375,4811.143546,4755.443913,4755.443913,8200800
01/11/13,4822.993652,4833.943833,4798.393587,4798.393587,8185700
05/11/13,4808.193848,4836.94381,4790.343774,4815.84374,7121600
06/11/13,4784.643555,4827.493595,4781.043462,4813.093712,5984000
07/11/13,4751.993652,4831.943741,4748.293462,4794.193791,6060900
08/11/13,4725.893555,4754.343712,4710.093771,4741.593729,5305900
11/11/13,4680.493652,4725.793396,4675.543464,4709.993612,5111600
12/11/13,4637.344238,4701.643962,4634.293949,4686.793883,5275300
13/11/13,4614.644043,4654.143993,4605.144055,4623.644032,5082700
14/11/13,4670.09375,4698.193809,4648.293487,4648.293487,4661800
18/11/13,4760.643555,4763.293453,4706.893626,4706.893626,5001500
19/11/13,4771.743652,4779.443837,4754.193871,4764.743662,5515300
20/11/13,4720.043457,4778.043379,4709.493667,4762.443791,5997100
21/11/13,4631.844238,4702.643953,4623.844248,4702.643953,4867000
22/11/13,4632.444336,4668.94429,4617.144062,4653.244114,4381000
25/11/13,4715.993652,4719.943842,4661.343824,4661.343824,4287100
26/11/13,4679.143555,4718.743599,4673.143563,4706.343713,6803400
27/11/13,4679.84375,4690.093736,4659.24368,4682.993648,4581600
28/11/13,4708.793457,4722.693829,4696.493669,4704.543463,7201400
29/11/13,4770.09375,4773.493648,4717.143625,4717.143625,5781400
02/12/13,4804.393555,4812.393544,4770.843794,4770.843794,4981100
03/12/13,4795.893555,4815.943821,4788.693857,4796.193847,5196700
04/12/13,4764.543457,4803.7436,4758.843758,4787.643524,6958400
05/12/13,4814.993652,4857.843694,4809.843757,4836.493624,6373300
06/12/13,4830.793457,4838.043448,4809.243681,4811.89358,5340400
09/12/13,4898.143555,4938.7436,4887.693861,4938.7436,5984600
10/12/13,4873.793457,4894.94382,4855.393579,4893.393529,6155400
11/12/13,4855.59375,4865.843737,4835.643581,4857.693845,4829200
12/12/13,4810.543457,4840.343711,4806.343756,4834.793425,4604700
13/12/13,4756.043457,4791.29341,4752.293462,4785.593711,4583900
16/12/13,4755.993652,4773.543434,4746.243665,4759.043453,4370900
17/12/13,4748.493652,4786.243602,4745.193852,4774.793422,4735000
18/12/13,4809.643555,4817.543447,4743.443935,4743.443935,6071800
19/12/13,4780.59375,4841.743571,4769.793471,4834.693776,7603600
20/12/13,4861.643555,4868.093742,4787.093847,4788.593845,6159000
23/12/13,4878.84375,4901.093721,4857.74368,4857.74368,5877900
24/12/13,4876.09375,4896.593723,4868.793467,4888.143539,5382100
26/12/13,4887.84375,4905.643532,4876.893569,4880.593759,7643700
27/12/13,4914.693848,4922.743642,4900.443866,4900.443866,4892000
30/12/13,4899.943848,4937.243604,4887.643571,4931.293416,4368400
31/12/13,4914.84375,4920.993644,4898.443869,4914.193848,4781100
01/01/14,4921.243652,4931.993638,4915.943854,4928.793447,4755800
02/01/14,4848.943848,4961.4437,4842.543465,4922.493556,7852900
03/01/14,4850.643555,4856.993644,4814.843797,4830.143582,5510200
06/01/14,4845.043457,4858.843732,4829.643575,4858.843732,5181600
07/01/14,4820.243652,4868.243589,4811.443859,4854.643509,6398800
08/01/14,4833.543457,4848.993632,4822.293472,4832.893556,6253700
09/01/14,4820.143555,4844.893522,4806.243671,4839.393529,5750100
10/01/14,4813.943848,4868.443776,4798.043478,4828.393536,5835000
13/01/14,4869.943848,4877.793447,4825.093808,4825.093808,4733200
14/01/14,4850.743652,4875.943815,4844.943855,4861.293443,4219900
15/01/14,4899.693848,4902.193844,4867.143597,4867.143597,5079100
16/01/14,4891.393555,4917.193814,4882.343762,4913.193819,4730800
17/01/14,4841.293457,4896.543385,4832.943859,4883.443792,4903800
20/01/14,4878.243652,4879.99365,4832.993711,4840.293506,4384800
21/01/14,4886.693848,4900.44383,4876.693861,4889.893551,4555600
22/01/14,4903.943848,4911.143545,4872.643595,4884.043483,4427100
23/01/14,4903.493652,4909.943839,4892.543471,4894.243664,4277300
24/01/14,4836.693848,4893.193774,4835.143557,4875.243602,4485500
27/01/14,4725.59375,4780.943773,4722.443852,4780.943773,5547100
28/01/14,4720.59375,4748.29342,4693.993688,4723.243649,5571700
29/01/14,4720.59375,4756.443799,4714.093759,4746.043423,4678400
30/01/14,4675.09375,4680.893547,4645.243693,4680.893547,6837300
31/01/14,4709.143555,4714.643547,4680.343789,4685.293489,5316600
03/02/14,4648.543945,4701.994073,4643.644049,4690.143991,4487100
04/02/14,4652.494141,4662.244128,4596.044016,4609.793999,5355700
05/02/14,4671.84375,4676.243646,4632.893608,4656.343771,4802400
06/02/14,4681.34375,4695.743633,4638.043516,4680.543458,4961100
07/02/14,4701.693848,4713.043442,4679.843779,4711.143542,4908300
10/02/14,4692.543457,4713.993623,4688.443853,4709.443825,4286000
11/02/14,4699.59375,4713.743633,4693.943855,4704.993645,3975200
12/02/14,4711.943848,4730.243628,4706.693855,4717.143548,4112900
13/02/14,4649.994141,4718.543859,4643.543953,4715.444253,4307900
14/02/14,4677.793457,4682.393548,4632.843811,4664.393573,4275400
17/02/14,4690.443848,4695.443841,4672.143579,4685.143562,3551300
18/02/14,4731.493652,4740.793445,4688.693905,4689.643611,3954200
19/02/14,4752.893555,4756.64355,4733.943873,4735.293481,3542000
20/02/14,4716.34375,4739.693816,4713.943851,4733.093727,4488600
21/02/14,4762.743652,4764.893552,4728.143601,4728.143601,4127900
24/02/14,4783.143555,4786.243648,4752.693888,4755.293494,4079600
25/02/14,4793.893555,4808.743633,4780.093768,4797.593745,4371800
26/02/14,4816.393555,4819.393551,4796.89358,4796.89358,5639100
28/02/14,4849.493652,4852.043454,4814.443894,4814.443894,5700200
03/03/14,4816.293457,4857.843695,4809.543466,4842.293423,4965900
04/03/14,4873.193848,4875.193845,4815.193923,4815.193923,5315700
05/03/14,4900.84375,4906.193841,4871.243691,4896.193854,5589800
06/03/14,4959.09375,4961.943844,4913.74371,4913.74371,6563800
07/03/14,5033.843262,5040.94335,4971.043054,4971.043054,9144700
10/03/14,5046.443359,5060.69334,5010.343311,5010.343311,7371600
11/03/14,5026.943359,5069.093204,5016.393081,5048.643037,7414700
12/03/14,5028.693359,5050.143037,5011.593285,5017.042985,5620400
13/03/14,5007.193848,5063.643483,4995.843764,5016.593738,5984500
14/03/14,5011.543457,5019.643544,4962.943909,4977.443891,5452100
18/03/14,5035.393066,5063.79293,5020.792989,5031.593267,5630300
19/03/14,5044.193359,5055.393051,5030.943377,5047.693355,5452400
20/03/14,5014.793457,5044.993614,5008.49366,5032.843727,5088100
21/03/14,5031.042969,5041.693345,5024.443368,5037.54296,5875200
24/03/14,5091.193359,5095.093256,5049.893122,5049.893122,5192200
25/03/14,5102.743164,5105.343258,5071.043011,5071.043011,5628900
26/03/14,5114.693359,5132.193336,5097.042992,5121.893057,6852600
27/03/14,5146.193359,5165.792943,5117.393105,5121.643099,8873100
28/03/14,5202.143066,5206.64306,5161.093316,5170.493206,7057600
31/03/14,5224.843262,5234.292956,5188.043017,5224.44336,8261900
01/04/14,5232.843262,5244.143052,5199.39311,5244.143052,6940800
02/04/14,5272.393066,5276.093257,5246.243198,5261.693373,7905800
03/04/14,5254.343262,5281.593226,5227.593297,5281.593226,8540000
04/04/14,5234.493164,5257.292939,5229.693366,5257.292939,8260400
07/04/14,5234.193359,5256.593232,5198.493211,5236.292966,7972700
09/04/14,5315.243164,5321.292961,5252.593342,5254.693437,8562400
10/04/14,5328.393066,5345.792946,5308.792994,5322.243172,10421700
11/04/14,5317.693359,5326.84325,5294.143097,5302.393086,8473600
15/04/14,5278.143066,5334.892993,5267.093276,5330.243097,6781400
16/04/14,5230.343262,5294.693275,5222.843272,5274.993106,7083500
17/04/14,5310.743164,5312.643064,5242.293057,5246.293052,6515500
21/04/14,5347.243164,5352.542962,5321.443392,5321.443392,6060400
22/04/14,5346.593262,5365.792944,5340.993171,5354.292959,6832900
23/04/14,5362.443359,5377.94334,5351.843275,5352.792981,8493200
25/04/14,5328.593262,5373.843204,5320.093273,5372.792912,7303500
28/04/14,5321.493164,5334.493147,5307.542987,5327.542961,6763700
29/04/14,5286.042969,5338.292901,5283.243168,5330.042912,7488100
30/04/14,5255.643066,5334.09316,5221.943403,5294.792918,9291900
02/05/14,5260.943359,5291.093223,5256.193366,5271.042956,5788600
05/05/14,5260.292969,5289.593224,5253.743173,5253.743173,5569100
06/05/14,5273.093262,5294.093234,5262.843275,5275.393063,4684400
07/05/14,5232.843262,5278.493104,5227.443366,5269.493116,5464700
08/05/14,5236.593262,5261.743131,5222.393085,5246.292956,5010900
09/05/14,5375.893066,5382.493156,5231.89325,5232.243347,8029100
12/05/14,5479.692871,5482.892574,5380.242809,5380.242809,8821200
13/05/14,5562.54248,5600.092724,5524.442921,5526.792528,11724700
14/05/14,5583.592773,5593.492663,5555.442908,5569.242695,10516100
15/05/14,5580.29248,5618.342723,5554.442905,5588.892567,9170000
16/05/14,5655.992676,5888.142278,5610.492735,5689.292437,16545600
19/05/14,5762.592773,5766.842768,5682.192973,5711.842838,17077800
20/05/14,5790.942383,5824.442338,5762.242226,5804.892071,16668400
21/05/14,5792.291992,5809.291969,5748.642149,5799.89208,14366600
22/05/14,5841.291992,5872.192341,5813.04203,5828.6924,16095000
23/05/14,5923.64209,5931.592275,5869.992258,5872.842352,15112100
26/05/14,5883.742188,6035.141889,5804.142196,5976.842162,17941400
27/05/14,5844.192383,5888.392031,5796.292056,5888.392031,11284200
28/05/14,5861.242188,5870.592273,5835.742221,5853.292003,11015200
29/05/14,5796.442383,5860.842198,5788.842295,5855.842205,11076000
30/05/14,5802.842285,5831.192345,5789.242206,5813.942368,11858900
02/06/14,5911.692383,5914.041989,5818.292116,5829.092394,9247700
03/06/14,5956.842285,5963.092277,5906.442449,5926.192423,11448100
04/06/14,5972.842285,5982.04198,5955.092308,5960.942398,12390200
05/06/14,6037.64209,6042.992181,5948.042108,5979.192458,13513700
06/06/14,6129.942383,6134.142084,6067.592365,6078.042058,14105500
09/06/14,6196.691895,6209.791486,6164.291547,6164.541547,16611500
10/06/14,6192.291504,6218.291469,6125.191984,6218.291469,13972800
11/06/14,6152.541504,6234.241589,6123.591836,6207.191821,13387400
12/06/14,6168.791504,6178.041491,6124.041564,6161.691904,9891800
13/06/14,6057.492188,6190.992015,6040.442405,6184.442219,11145900
16/06/14,6056.692383,6063.992178,5990.692468,6049.992196,9817100
17/06/14,6139.342285,6142.742183,6044.192504,6051.2423,9073400
18/06/14,6084.842285,6177.692264,6049.192429,6146.242109,11491000
19/06/14,6064.742188,6127.291912,6040.942413,6103.041943,8198000
20/06/14,6038.592285,6082.74213,6026.892105,6066.442347,8772500
23/06/14,6037.942383,6065.692347,6001.242235,6044.392081,8160700
24/06/14,6113.842285,6124.392076,6054.192459,6054.192459,9375300
25/06/14,6115.14209,6127.242172,6106.642101,6123.041982,8069800
26/06/14,6065.791992,6119.89202,6058.542002,6107.791938,9385900
27/06/14,6082.092285,6105.791962,6055.34232,6083.291991,8107000
30/06/14,6174.191895,6180.841788,6102.391698,6102.391698,8186400
01/07/14,6199.891602,6211.991683,6187.191912,6191.99171,8087800
02/07/14,6276.891602,6282.191888,6240.091846,6240.091846,9331600
03/07/14,6267.191895,6301.691849,6260.091806,6289.891571,8769300
04/07/14,6297.591797,6300.841793,6229.991788,6273.041536,7669900
07/07/14,6321.991699,6329.291494,6300.891629,6319.791507,7538800
08/07/14,6152.291504,6336.441646,6131.541532,6336.441646,9455700
09/07/14,6103.992188,6169.041909,6076.192418,6159.192312,9796200
10/07/14,6105.192383,6233.041829,6008.192507,6105.942382,14037900
11/07/14,5991.692383,6153.541781,5981.442396,6115.992025,10066000
14/07/14,5990.692383,6008.541969,5958.892131,5993.642086,6888600
15/07/14,6067.342285,6071.541987,6004.642171,6020.242248,6964700
16/07/14,6147.891602,6157.591784,6079.991791,6096.141671,8350600
17/07/14,6179.441895,6185.941886,6140.541556,6140.541556,7604600
18/07/14,6184.541504,6199.541484,6135.241765,6167.441917,7187500
21/07/14,6200.291504,6234.791458,6193.491708,6213.041487,5849300
22/07/14,6251.341797,6254.44189,6216.391648,6219.541546,6628400
23/07/14,6261.091797,6283.591767,6226.791549,6272.941879,7107000
24/07/14,6278.941895,6283.341791,6242.941942,6263.891621,7032100
25/07/14,6230.441895,6284.291432,6192.591847,6278.741635,8198100
28/07/14,6199.991699,6237.091747,6182.291528,6231.541462,5976500
30/07/14,6232.591797,6237.491693,6168.44198,6196.091845,7337100
31/07/14,6194.441895,6243.541438,6189.54151,6227.391557,9630000
01/08/14,6111.692383,6201.092171,6106.44239,6146.541948,8508000
04/08/14,6175.691895,6183.591786,6136.591849,6138.191945,6214100
05/08/14,6226.441895,6229.5415,6150.241801,6192.291549,7415900
06/08/14,6173.691895,6231.791426,6165.391613,6210.391552,6733500
07/08/14,6153.491699,6195.691838,6141.841813,6160.291495,6036100
08/08/14,6072.64209,6104.041952,6051.342313,6104.041952,6196800
11/08/14,6117.64209,6125.842275,6100.192405,6113.942388,5061100
12/08/14,6186.141602,6190.441889,6139.841859,6158.591834,5246200
13/08/14,6167.191895,6205.241648,6130.841846,6177.69188,8557200
14/08/14,6215.641602,6217.991696,6168.541567,6178.241749,7762200
18/08/14,6294.091797,6298.341791,6208.891714,6208.891714,6344200
19/08/14,6328.791504,6335.041496,6309.091823,6316.191911,7068300
20/08/14,6321.641602,6342.191868,6312.841808,6342.191868,6451100
21/08/14,6339.341797,6366.341762,6313.141636,6324.89162,6399900
22/08/14,6352.341797,6367.791484,6342.191908,6351.841798,6002800
25/08/14,6332.441895,6391.291427,6327.091804,6365.991655,6264900
26/08/14,6328.441895,6340.591781,6289.891652,6311.241722,6794600
27/08/14,6355.141602,6365.491686,6339.24172,6352.091801,6031400
28/08/14,6360.741699,6378.941871,6349.641616,6363.741695,8262100
01/09/14,6438.441895,6441.5415,6388.091862,6388.091862,6740100
02/09/14,6484.341797,6499.791484,6447.791551,6447.791551,7209200
03/09/14,6517.691406,6536.54099,6500.491234,6506.491226,7911800
04/09/14,6501.941895,6515.591779,6465.54155,6515.591779,9171200
05/09/14,6502.291504,6528.391568,6476.141635,6506.591791,9353800
08/09/14,6577.991211,6580.791012,6537.04107,6537.591363,7368500
09/09/14,6577.041016,6584.941396,6553.641145,6574.641116,7109000
10/09/14,6540.241211,6563.141083,6531.84132,6562.441376,7777100
11/09/14,6554.741211,6572.441383,6527.941442,6558.391108,8095400
12/09/14,6572.691406,6579.291007,6548.441439,6559.791033,7561100
15/09/14,6540.091309,6556.441384,6518.041045,6547.241201,7726700
16/09/14,6411.241699,6550.241519,6404.191904,6538.591632,9436300
17/09/14,6442.491699,6457.691875,6401.541557,6445.241696,7065000
18/09/14,6559.991211,6563.941401,6423.741393,6426.791194,8127200
19/09/14,6561.641113,6603.491155,6551.141127,6574.441389,9584100
22/09/14,6576.591309,6586.791002,6520.991285,6532.541074,6399300
23/09/14,6464.791504,6591.491537,6459.041511,6577.69175,7380000
24/09/14,6437.241699,6481.291447,6393.79156,6463.29147,8236500
25/09/14,6343.141602,6448.891463,6319.141633,6438.691769,11549400
26/09/14,6396.541504,6405.291493,6286.491842,6319.841896,8435300
29/09/14,6408.291504,6435.041469,6382.991732,6403.9419,6021900
30/09/14,6415.691895,6469.49163,6384.791544,6399.041525,7463800
01/10/14,6398.041504,6431.191852,6393.791509,6413.191875,7707900
07/10/14,6324.841797,6404.141497,6318.741707,6369.341738,6691800
08/10/14,6316.641602,6341.791471,6295.991726,6308.691905,6112100
09/10/14,6416.391602,6424.491689,6348.641689,6348.641689,6667300
10/10/14,6330.341797,6386.79143,6323.341806,6377.941832,6482700
13/10/14,6352.391602,6362.291491,6284.541593,6307.691953,5842200
14/10/14,6339.891602,6384.541445,6319.341824,6380.191842,7166900
16/10/14,6225.291504,6359.441716,6208.541526,6317.191772,7279200
17/10/14,6255.141602,6283.491662,6203.991767,6221.891646,6647400
20/10/14,6334.791504,6356.491671,6317.541527,6346.941879,6256200
21/10/14,6378.141602,6384.691886,6340.491748,6355.491729,6055600
22/10/14,6436.541504,6441.691888,6418.541527,6431.391608,5581600
27/10/14,6438.891602,6498.741622,6434.9419,6498.741622,5458800
28/10/14,6465.141602,6469.291499,6439.641634,6443.991726,5058900
29/10/14,6513.741699,6518.041498,6487.391635,6500.641618,5900000
30/10/14,6570.291016,6575.641106,6510.341389,6510.341389,8316100
31/10/14,6685.741211,6689.541011,6598.041131,6598.041131,8701000
03/11/14,6704.291016,6709.141107,6676.791052,6705.24121,8727800
05/11/14,6713.741211,6742.941368,6707.541024,6726.591292,9295200
07/11/14,6720.941406,6734.091291,6680.091362,6717.441411,7990000
10/11/14,6727.741211,6757.391075,6701.191441,6728.191406,6892500
11/11/14,6753.091309,6761.191396,6714.891163,6739.141131,7949700
12/11/14,6777.591309,6801.941375,6767.791028,6767.791028,7241200
13/11/14,6753.541016,6798.540957,6725.841345,6797.540958,7834500
14/11/14,6785.741211,6792.441398,6749.791062,6758.941441,7427500
17/11/14,6825.741211,6829.291011,6766.791092,6781.541073,7288900
18/11/14,6837.341309,6859.34128,6822.691425,6835.791018,7903800
19/11/14,6797.691406,6860.691325,6777.741237,6850.84124,7274800
20/11/14,6806.291016,6817.541001,6767.591359,6815.141102,6291200
21/11/14,6847.291016,6864.441384,6808.841358,6813.04106,6445400
24/11/14,6880.791016,6890.291003,6858.091338,6863.591331,5927600
25/11/14,6810.441406,6882.841215,6776.29106,6882.841215,10830100
26/11/14,6825.441406,6843.191383,6792.741253,6799.391147,6396500
27/11/14,6845.291016,6851.991202,6819.841341,6825.941431,8547100
28/11/14,6918.040527,6944.040492,6864.140697,6864.140697,7736200
01/12/14,6898.040527,6943.490662,6894.040533,6931.490678,6400500
02/12/14,6895.690918,6909.440899,6863.240766,6882.74074,6674900
03/12/14,6935.540527,6942.940908,6901.740768,6903.240766,7872600
04/12/14,6960.740723,6995.690871,6928.140668,6967.990713,7880300
05/12/14,6937.540527,6984.090758,6927.340834,6975.740672,7648800
08/12/14,6857.141113,6948.790898,6852.841314,6941.891005,6883000
09/12/14,6767.591309,6864.69128,6760.99122,6855.191292,6454000
10/12/14,6796.241211,6809.841291,6751.591366,6751.591366,6036400
11/12/14,6744.941406,6792.991148,6725.891138,6784.391062,6587500
12/12/14,6680.541016,6774.691282,6675.591315,6756.091209,6703200
15/12/14,6667.541016,6687.790989,6632.39116,6632.39116,5719100
16/12/14,6525.191406,6643.741051,6513.091325,6630.241069,8380700
17/12/14,6492.891602,6535.69184,6410.341902,6501.791493,8534000
18/12/14,6625.591309,6633.441396,6561.7911,6579.09137,6694300
19/12/14,6670.141113,6708.99116,6660.991223,6684.141095,7489400
22/12/14,6744.141113,6748.391108,6676.391202,6690.841378,5245700
23/12/14,6702.991211,6778.790916,6692.541029,6748.341249,5563400
24/12/14,6650.591309,6718.441317,6641.441418,6706.941332,9186700
26/12/14,6674.791016,6696.790987,6635.241263,6672.141117,4472200
29/12/14,6718.591309,6741.441376,6688.74125,6688.74125,4896800
30/12/14,6733.741211,6739.191399,6708.641146,6730.641117,5123400
31/12/14,6773.641113,6779.291008,6730.491267,6730.491267,5321900
01/01/15,6786.091309,6794.2412,6754.991251,6767.591333,4409100
02/01/15,6866.441406,6883.040994,6792.391208,6792.391208,6177400
05/01/15,6857.441406,6913.241139,6848.241223,6877.341283,6143300
06/01/15,6656.791016,6817.640901,6646.391127,6817.640901,7169100
07/01/15,6644.941406,6680.491164,6605.391166,6653.641102,7233000
08/01/15,6755.441406,6758.241207,6707.991273,6715.341361,6548900
09/01/15,6782.991211,6811.290979,6727.341381,6798.441386,6561500
12/01/15,6815.041016,6819.091303,6763.191473,6790.59134,5650600
13/01/15,6801.391113,6846.691348,6777.691437,6835.241167,6331000
14/01/15,6787.141113,6828.891059,6759.541051,6810.191376,6173400
15/01/15,6937.490723,6962.140592,6870.941007,6897.140679,9081800
16/01/15,6961.440918,6970.940905,6913.340884,6945.090842,7934000
19/01/15,6992.140625,7013.290499,6984.440928,6988.290532,7531300
20/01/15,7080.640625,7088.540517,7013.140713,7013.140713,7155300
21/01/15,7099.59082,7116.9907,7071.890661,7100.490721,7401500
22/01/15,7121.84082,7136.090802,7092.940956,7111.640638,8283700
23/01/15,7170.240723,7191.890597,7137.44096,7175.990715,8537100
27/01/15,7229.040527,7236.790517,7169.790603,7197.740763,7533900
28/01/15,7241.540527,7290.440855,7210.640665,7224.740744,8362700
29/01/15,7257.240723,7264.540518,7203.240792,7234.390654,9683700
30/01/15,7166.690918,7293.240559,7140.140659,7293.240559,11510300
02/02/15,7172.890625,7196.59079,7141.990763,7164.590831,8626700
03/02/15,7137.440918,7203.740636,7124.190935,7196.740646,8735100
04/02/15,7108.740723,7164.790454,7095.290545,7164.790454,9251200
05/02/15,7076.640625,7176.690787,7056.390652,7116.790475,8018500
06/02/15,7029.440918,7087.190842,7019.690931,7070.040474,7899700
09/02/15,6922.34082,6978.64055,6915.440927,6973.340752,7091200
10/02/15,6959.890625,7022.940834,6888.040623,6889.240817,8353200
11/02/15,7031.790527,7040.440907,6990.340875,6990.440973,7430400
12/02/15,7108.190918,7117.190906,7032.191017,7071.140673,8811900
13/02/15,7176.190918,7186.290514,7129.790587,7134.090875,8534500
16/02/15,7174.990723,7227.04046,7161.990739,7200.590787,9275200
18/02/15,7228.540527,7242.4409,7182.190977,7182.190977,10676600
19/02/15,7242.84082,7258.940897,7167.990819,7245.540524,9192900
20/02/15,7209.390625,7250.740669,7194.890644,7250.740669,8752600
23/02/15,7147.540527,7237.140509,7134.49074,7233.340709,7086600
24/02/15,7146.59082,7171.440886,7123.190948,7162.540507,7424400
25/02/15,7144.190918,7204.740644,7134.240736,7177.440875,6718500
26/02/15,7077.490723,7154.740621,7066.040542,7154.740621,8402100
27/02/15,7210.290527,7217.040519,7111.090948,7111.090948,11155200
02/03/15,7299.640137,7307.990223,7234.940516,7281.840356,9573800
03/03/15,7345.540039,7352.590323,7288.040116,7309.490282,8525200
04/03/15,7279.790039,7428.090133,7260.590358,7426.789842,10964100
05/03/15,7303.340332,7314.790024,7238.490321,7287.79006,8043700
09/03/15,7171.490723,7267.140501,7162.290539,7267.140501,7493000
10/03/15,7141.690918,7198.990648,7116.740755,7184.39057,6779600
11/03/15,7126.59082,7166.190866,7115.790541,7156.140587,7483600
12/03/15,7202.59082,7209.790518,7158.840877,7158.840877,8047600
13/03/15,7099.890625,7253.740522,7089.190932,7253.740522,8042700
16/03/15,7078.940918,7111.290485,7064.540546,7111.040485,6214200
17/03/15,7154.040527,7166.390609,7087.240809,7122.090862,6891900
18/03/15,7137.040527,7175.090771,7120.640646,7172.640579,7576300
19/03/15,7096.740723,7217.69076,7086.240736,7189.540406,7148400
20/03/15,7028.190918,7096.190828,7016.040543,7096.190828,8459200
23/03/15,6997.59082,7053.090747,6990.140635,7045.790463,6166900
24/03/15,6984.740723,7040.140551,6980.290533,6991.690909,6053900
25/03/15,6972.440918,7006.290482,6963.69093,7005.240679,6087400
26/03/15,6846.241211,6945.640986,6836.141126,6934.191293,8532100
27/03/15,6846.591309,6894.741149,6778.441494,6889.091254,7254100
30/03/15,6969.940918,6976.740714,6889.191025,6889.340928,5845800
31/03/15,6978.140625,7020.790471,6952.340855,7001.690887,7307600
01/04/15,7060.190918,7068.840809,6964.640751,6975.790638,6154000
06/04/15,7126.740723,7131.540521,7059.640712,7087.040579,7069400
07/04/15,7144.390625,7158.090803,7083.640704,7148.840815,7985300
08/04/15,7193.59082,7205.740707,7168.390657,7176.69094,8562100
09/04/15,7233.990723,7237.340816,7171.090901,7229.89063,7634100
10/04/15,7246.040527,7251.440911,7217.440955,7235.990736,7287500
13/04/15,7286.19043,7291.990227,7245.590386,7266.140164,6252500
15/04/15,7224.190918,7299.540431,7205.440942,7299.540431,7610100
16/04/15,7183.34082,7233.840755,7134.490786,7233.840755,6470300
17/04/15,7093.84082,7180.390512,7087.090829,7180.390512,5534700
20/04/15,6957.990723,7104.640429,6932.990756,7104.640429,5756900
21/04/15,6907.990723,6977.090728,6890.090844,6943.490675,8332700
22/04/15,6937.990723,6948.490709,6836.640761,6928.29054,6349800
23/04/15,6922.390625,7002.54042,6899.490753,6978.340745,5479500
24/04/15,6826.541016,6931.54088,6804.191435,6931.54088,6075600
27/04/15,6723.891113,6846.691246,6715.891124,6846.691246,6531900
28/04/15,6794.641113,6807.991194,6698.441531,6720.641209,6672000
29/04/15,6781.691406,6823.091255,6757.891144,6793.691391,5977500
30/04/15,6749.641113,6771.040988,6714.941451,6771.040988,8733500
04/05/15,6873.391113,6883.191394,6788.541124,6790.791121,5730700
05/05/15,6878.491211,6900.441378,6847.391153,6880.641111,5936000
06/05/15,6680.891113,6871.890862,6671.341321,6869.941158,7516000
07/05/15,6616.841309,6688.741115,6572.691465,6667.491144,6936200
08/05/15,6728.891113,6752.641082,6676.141182,6676.141182,5867200
11/05/15,6838.991211,6843.29101,6765.041111,6771.341396,5771500
